GTEx Gene,Count,GTEx Gene Name,KL Divergence,TCGA Gene ID,TCGA Gene Name,index
ENSG00000139865.16,6,TTC6,0.0011267047888106,ENSG00000139865.16,TTC6,7886
ENSG00000188389.10,6,PDCD1,0.0011335796882261,ENSG00000188389.11,PDCD1,16695
ENSG00000251000.1,6,AC008592.3,0.0011526422488052,ENSG00000251409.1,AC008592.3,39701
ENSG00000019582.14,6,CD74,0.0011555966373291,ENSG00000019582.15,CD74,394
ENSG00000176381.5,6,PRR18,0.0011786019531347,ENSG00000176381.6,PRR18,14064
ENSG00000187323.11,6,DCC,0.0011957806770757,ENSG00000187323.12,DCC,16441
ENSG00000240250.3,6,RN7SL541P,0.0012150941782705,ENSG00000240250.3,RN7SL541P,35480
ENSG00000113739.10,6,STC2,0.0012636725625216,ENSG00000113739.10,STC2,4223
ENSG00000172789.3,6,HOXC5,0.0012654671358511,ENSG00000172789.3,HOXC5,13378
ENSG00000204482.10,6,LST1,0.0012799063169333,ENSG00000204482.11,LST1,19887
ENSG00000187762.5,6,HSPE1P11,0.0012860307164828,ENSG00000187762.5,HSPE1P11,16530
ENSG00000233910.1,6,GTF2F2P2,0.0013192918620451,ENSG00000233910.1,GTF2F2P2,31801
ENSG00000249908.2,6,BRD9P2,0.0013290971823807,ENSG00000249908.2,BRD9P2,38706
ENSG00000144857.14,6,BOC,0.001350464937998,ENSG00000144857.14,BOC,8632
ENSG00000171877.20,6,FRMD5,0.0013591816457128,ENSG00000171877.21,FRMD5,13170
ENSG00000125551.18,6,PLGLB2,0.0013743499482095,ENSG00000125551.19,PLGLB2,5673
ENSG00000152192.7,6,POU4F1,0.0013850136486172,ENSG00000152192.8,POU4F1,9499
ENSG00000158014.14,6,SLC30A2,0.001388984286102,ENSG00000158014.15,SLC30A2,10163
ENSG00000145975.14,6,FAM217A,0.001393741493621,ENSG00000145975.15,FAM217A,8777
ENSG00000174500.12,6,GCSAM,0.001396540429141,ENSG00000174500.13,GCSAM,13704
ENSG00000123388.4,6,HOXC11,0.0014140888306755,ENSG00000123388.4,HOXC11,5377
ENSG00000132911.4,6,NMUR2,0.0014233713767534,ENSG00000132911.5,NMUR2,6679
ENSG00000228135.1,6,LINC01494,0.0014236765940226,ENSG00000228135.1,LINC01494,27875
ENSG00000156466.9,6,GDF6,0.0014275847226603,ENSG00000156466.10,GDF6,9982
ENSG00000167656.4,6,LY6D,0.0014310802801261,ENSG00000167656.5,LY6D,12152
ENSG00000226819.1,6,MEIS1-AS3,0.0014362002590104,ENSG00000226819.1,MEIS1-AS3,26988
ENSG00000177340.5,6,FLJ13224,0.0014522166956038,ENSG00000177340.5,FLJ13224,14267
ENSG00000172215.5,6,CXCR6,0.0014624990095152,ENSG00000172215.6,CXCR6,13245
ENSG00000197275.13,6,RAD54B,0.0014676185020876,ENSG00000197275.14,RAD54B,17367
ENSG00000176049.15,6,JAKMIP2,0.0014829978092826,ENSG00000176049.16,JAKMIP2,13995
ENSG00000244301.6,6,AOX3P,0.0014938359649508,ENSG00000244301.6,AOX3P,37150
ENSG00000089012.14,6,SIRPG,0.0014958160364118,ENSG00000089012.14,SIRPG,1806
ENSG00000131435.12,6,PDLIM4,0.0015089060013689,ENSG00000131435.13,PDLIM4,6446
ENSG00000240288.7,6,GHRLOS,0.001512066883455,ENSG00000240288.8,GHRLOS,35491
ENSG00000151364.16,6,KCTD14,0.0015192013751947,ENSG00000151364.17,KCTD14,9392
ENSG00000166592.11,6,RRAD,0.00153277088219,ENSG00000166592.12,RRAD,11896
ENSG00000236794.5,6,BCRP8,0.0015679033876311,ENSG00000236794.5,BCRP8,33752
ENSG00000212541.1,6,RNU6-510P,0.0015734209509126,ENSG00000212541.1,RNU6-510P,22000
ENSG00000188404.8,6,SELL,0.0016125176609981,ENSG00000188404.10,SELL,16701
ENSG00000167850.3,6,CD300C,0.0016204932654807,ENSG00000167850.4,CD300C,12211
ENSG00000131097.6,6,HIGD1B,0.0016327139271722,ENSG00000131097.7,HIGD1B,6401
ENSG00000284469.1,6,MIR6721,0.0016355252803466,ENSG00000284469.1,MIR6721,57539
ENSG00000186188.10,6,FFAR4,0.0016662169724442,ENSG00000186188.11,FFAR4,16182
ENSG00000132026.13,6,RTBDN,0.0016689627242822,ENSG00000132026.14,RTBDN,6535
ENSG00000051523.10,6,CYBA,0.0016790890701276,ENSG00000051523.11,CYBA,694
ENSG00000198502.5,6,HLA-DRB5,0.0016890073761066,ENSG00000198502.6,HLA-DRB5,17755
ENSG00000152254.10,6,G6PC2,0.0016903573061803,ENSG00000152254.11,G6PC2,9513
ENSG00000238249.2,6,HMGN2P17,0.0016982941623616,ENSG00000238249.2,HMGN2P17,34760
ENSG00000211699.2,6,TRGV3,0.0017154524108421,ENSG00000211699.2,TRGV3,21557
ENSG00000142606.15,6,MMEL1,0.0017165105138548,ENSG00000142606.16,MMEL1,8253
ENSG00000163630.10,6,SYNPR,0.0017308994743422,ENSG00000163630.11,SYNPR,11074
ENSG00000250526.1,6,CCT6P2,0.0017344080957773,ENSG00000250526.1,CCT6P2,39117
ENSG00000213411.2,6,RBM22P2,0.0017390891649776,ENSG00000213411.2,RBM22P2,22327
ENSG00000140932.9,6,CMTM2,0.0017498895621908,ENSG00000140932.10,CMTM2,8032
ENSG00000110427.14,6,KIAA1549L,0.0017616472773483,ENSG00000110427.17,KIAA1549L,3776
ENSG00000236977.1,6,ANKRD44-IT1,0.0017632259548358,ENSG00000236977.1,ANKRD44-IT1,33882
ENSG00000221946.7,6,FXYD7,0.0017761338262869,ENSG00000221946.8,FXYD7,24111
ENSG00000258910.2,6,LINC01956,0.0017767317768391,ENSG00000258910.3,LINC01956,44705
ENSG00000230399.1,6,RBBP8P1,0.0017846861403299,ENSG00000230399.1,RBBP8P1,29412
ENSG00000119866.20,6,BCL11A,0.0017986218863259,ENSG00000119866.22,BCL11A,4969
ENSG00000206680.1,6,SNORD21,0.0018114976124814,ENSG00000206680.1,SNORD21,20482
ENSG00000189089.5,6,RIMKLBP1,0.0018271239969385,ENSG00000189089.5,RIMKLBP1,16877
ENSG00000242865.3,6,RN7SL244P,0.0018382529650385,ENSG00000242865.3,RN7SL244P,36546
ENSG00000259845.1,6,HERC2P10,0.0018688132207396,ENSG00000259845.1,HERC2P10,45486
ENSG00000165376.10,6,CLDN2,0.001870308820813,ENSG00000165376.11,CLDN2,11580
ENSG00000236058.3,6,RPL17P36,0.0019035252419565,ENSG00000236058.3,RPL17P36,33250
ENSG00000188112.8,6,C6orf132,0.0019052438476298,ENSG00000188112.9,C6orf132,16628
ENSG00000205578.5,6,POM121B,0.0019072471708148,ENSG00000205578.6,POM121B,20216
ENSG00000221937.4,6,TAS2R40,0.0019079623987399,ENSG00000221937.4,TAS2R40,24108
ENSG00000171101.13,6,SIGLEC17P,0.001909416573922,ENSG00000171101.13,SIGLEC17P,12972
ENSG00000136872.17,6,ALDOB,0.0019318653607336,ENSG00000136872.20,ALDOB,7359
ENSG00000108018.15,6,SORCS1,0.0019344065943774,ENSG00000108018.15,SORCS1,3483
ENSG00000131188.11,6,PRR7,0.0019435472266988,ENSG00000131188.12,PRR7,6418
ENSG00000150687.11,6,PRSS23,0.0019992152932377,ENSG00000150687.12,PRSS23,9321
ENSG00000198019.12,6,FCGR1B,0.00201675317422,ENSG00000198019.13,FCGR1B,17609
ENSG00000228065.10,6,LINC01515,0.0020169676026306,ENSG00000228065.11,LINC01515,27830
ENSG00000248476.1,6,BACH1-IT1,0.0020282872515944,ENSG00000248476.1,BACH1-IT1,37801
ENSG00000233154.5,6,LINC01762,0.0020291327263188,ENSG00000233154.6,LINC01762,31287
ENSG00000211596.3,6,IGKJ2,0.0020355610046101,ENSG00000211596.3,IGKJ2,21488
ENSG00000009950.15,6,MLXIPL,0.0020571781439723,ENSG00000009950.16,MLXIPL,243
ENSG00000203914.4,6,HSP90B3P,0.0020706757858171,ENSG00000203914.4,HSP90B3P,19692
ENSG00000149452.15,6,SLC22A8,0.0021015172911145,ENSG00000149452.16,SLC22A8,9207
ENSG00000282100.1,6,HSP90AB4P,0.0021037801295801,ENSG00000282100.1,HSP90AB4P,56553
ENSG00000242756.2,6,RHOT1P3,0.0021342752542776,ENSG00000242756.2,RHOT1P3,36501
ENSG00000135298.13,6,ADGRB3,0.002145082288439,ENSG00000135298.14,ADGRB3,7042
ENSG00000176601.12,6,MAP3K19,0.0021516931237456,ENSG00000176601.13,MAP3K19,14107
ENSG00000236279.6,6,CLEC2L,0.002155825392191,ENSG00000236279.7,CLEC2L,33396
ENSG00000173083.14,6,HPSE,0.0021801028171218,ENSG00000173083.15,HPSE,13437
ENSG00000184588.17,6,PDE4B,0.0022097549063187,ENSG00000184588.18,PDE4B,15766
ENSG00000178726.6,6,THBD,0.0022211533364069,ENSG00000178726.7,THBD,14533
ENSG00000230267.7,6,HERC2P4,0.0022702199851393,ENSG00000230267.7,HERC2P4,29318
ENSG00000233521.5,6,LINC01638,0.0022737588322867,ENSG00000233521.7,LINC01638,31531
ENSG00000225932.3,6,CTAGE4,0.0022830661273854,ENSG00000225932.3,CTAGE4,26368
ENSG00000171617.13,6,ENC1,0.0022890477245258,ENSG00000171617.14,ENC1,13105
ENSG00000120875.8,6,DUSP4,0.002294953652153,ENSG00000120875.9,DUSP4,5106
ENSG00000255794.7,6,RMST,0.0023059812909222,ENSG00000255794.9,RMST,43057
ENSG00000168367.9,6,LINC00917,0.0023442276072422,ENSG00000168367.11,LINC00917,12339
ENSG00000199731.1,6,RNU6-1079P,0.0023577779067912,ENSG00000199731.1,RNU6-1079P,18267
ENSG00000169083.16,6,AR,0.002361131388116,ENSG00000169083.18,AR,12507
ENSG00000236664.1,6,AC011998.1,0.0023815662479091,ENSG00000227241.1,AC011998.1,27290
ENSG00000144460.12,6,NYAP2,0.0023838571821296,ENSG00000144460.12,NYAP2,8566
ENSG00000121207.11,6,LRAT,0.0024086068006462,ENSG00000121207.12,LRAT,5140
ENSG00000108947.4,6,EFNB3,0.0024160930210948,ENSG00000108947.5,EFNB3,3611
ENSG00000175084.11,6,DES,0.0024164796475533,ENSG00000175084.12,DES,13812
ENSG00000112936.18,6,C7,0.0024349794797447,ENSG00000112936.19,C7,4122
ENSG00000180432.5,6,CYP8B1,0.0024399357241845,ENSG00000180432.6,CYP8B1,14860
ENSG00000170961.6,6,HAS2,0.0024410335724486,ENSG00000170961.7,HAS2,12947
ENSG00000213467.4,6,HMGB1P37,0.0024432378756255,ENSG00000213467.4,HMGB1P37,22360
ENSG00000230649.2,6,AC024084.1,0.0024489886337058,ENSG00000230649.3,AC024084.1,29595
ENSG00000113396.12,6,SLC27A6,0.0024506369698945,ENSG00000113396.13,SLC27A6,4180
ENSG00000164120.13,6,HPGD,0.0024609636097441,ENSG00000164120.14,HPGD,11253
ENSG00000255537.1,6,AP000708.1,0.0024767097465838,ENSG00000255537.1,AP000708.1,42947
ENSG00000237080.2,6,EHMT2-AS1,0.0024946525989956,ENSG00000237080.3,EHMT2-AS1,33953
ENSG00000211800.3,6,TRAV20,0.0025137346714867,ENSG00000211800.3,TRAV20,21617
ENSG00000226632.1,6,UBE2V1P1,0.0025148007997293,ENSG00000226632.1,UBE2V1P1,26859
ENSG00000231574.5,6,LINC02015,0.0025208805614789,ENSG00000231574.6,LINC02015,30211
ENSG00000214077.4,6,GNAQP1,0.0025542694932866,ENSG00000214077.4,GNAQP1,22664
ENSG00000237406.1,6,NDUFA9P1,0.0025701794110385,ENSG00000237406.1,NDUFA9P1,34172
ENSG00000255221.3,6,CARD17,0.002587831368626,ENSG00000255221.3,CARD17,42660
ENSG00000255399.3,6,TBX5-AS1,0.0025907316768241,ENSG00000255399.4,TBX5-AS1,42821
ENSG00000215117.5,6,LINC00588,0.0026017762284216,ENSG00000215117.6,LINC00588,23044
ENSG00000146453.12,6,PNLDC1,0.0026060799649968,ENSG00000146453.13,PNLDC1,8848
ENSG00000160233.7,6,LRRC3,0.002607471779715,ENSG00000160233.8,LRRC3,10456
ENSG00000267156.1,6,TPMTP1,0.0026077308495175,ENSG00000267156.1,TPMTP1,49110
ENSG00000163586.9,6,FABP1,0.0026116244472831,ENSG00000163586.10,FABP1,11054
ENSG00000231645.2,6,KRT17P6,0.0026247607929848,ENSG00000231645.3,KRT17P6,30253
ENSG00000213088.9,6,ACKR1,0.0026806278531832,ENSG00000213088.12,ACKR1,22152
ENSG00000188269.8,6,OR7A5,0.0026898900493281,ENSG00000188269.10,OR7A5,16661
ENSG00000214249.3,6,CTAGE11P,0.0026990475472525,ENSG00000214249.3,CTAGE11P,22726
ENSG00000160593.18,6,JAML,0.0027129725120048,ENSG00000160593.19,JAML,10502
ENSG00000233441.6,6,CYP2AB1P,0.0027164546451131,ENSG00000233441.6,CYP2AB1P,31478
ENSG00000174429.3,6,ABRA,0.0027191107012698,ENSG00000174429.4,ABRA,13687
ENSG00000150175.13,6,FRMPD2B,0.0027252028875646,ENSG00000150175.13,FRMPD2B,9281
ENSG00000253663.1,6,NPM1P52,0.0027442712303743,ENSG00000253663.1,NPM1P52,41343
ENSG00000164362.18,6,TERT,0.0027478151837922,ENSG00000164362.21,TERT,11333
ENSG00000101098.12,6,RIMS4,0.002769617083185,ENSG00000101098.13,RIMS4,2438
ENSG00000147606.8,6,SLC26A7,0.002771710247417,ENSG00000147606.9,SLC26A7,8998
ENSG00000233381.3,6,AK4P3,0.0028223818824786,ENSG00000233381.3,AK4P3,31433
ENSG00000203727.3,6,SAMD5,0.0028264364072257,ENSG00000203727.4,SAMD5,19631
ENSG00000226660.2,6,TRBV2,0.0028382031227175,ENSG00000226660.2,TRBV2,26878
ENSG00000207119.2,6,U3,0.0028504492072353,ENSG00000207119.2,U3,20821
ENSG00000167772.11,6,ANGPTL4,0.0028632645962441,ENSG00000167772.12,ANGPTL4,12192
ENSG00000213640.3,6,EEF1DP4,0.002880268854621,ENSG00000213640.3,EEF1DP4,22442
ENSG00000205549.8,6,C9orf92,0.0028831157247107,ENSG00000205549.10,C9orf92,20210
ENSG00000283342.1,6,NBPF13P,0.0028905681656931,ENSG00000283342.1,NBPF13P,56903
ENSG00000133519.12,6,ZDHHC8P1,0.0028913585128795,ENSG00000133519.12,ZDHHC8P1,6764
ENSG00000225693.1,6,LAGE3P1,0.0028973112985211,ENSG00000225693.1,LAGE3P1,26207
ENSG00000165246.13,6,NLGN4Y,0.0029086334177577,ENSG00000165246.14,NLGN4Y,11557
ENSG00000271638.1,6,BNIP3P19,0.0029202872157473,ENSG00000271638.1,BNIP3P19,51334
ENSG00000236304.1,6,AP001189.4,0.0029322770485845,ENSG00000254975.1,AP001189.4,42445
ENSG00000026508.17,6,CD44,0.0029638055922823,ENSG00000026508.20,CD44,457
ENSG00000231826.5,6,LINC01819,0.0029762372069018,ENSG00000231826.6,LINC01819,30371
ENSG00000234515.1,6,PPP1R2P1,0.0030337029956744,ENSG00000234515.1,PPP1R2P1,32212
ENSG00000127954.12,6,STEAP4,0.0030417522259134,ENSG00000127954.13,STEAP4,5969
ENSG00000199990.1,6,VTRNA1-1,0.0030594079906769,ENSG00000199990.1,VTRNA1-1,18385
ENSG00000178750.2,6,STX19,0.0030923259765511,ENSG00000178750.3,STX19,14537
ENSG00000167754.12,6,KLK5,0.0031563068554623,ENSG00000167754.13,KLK5,12182
ENSG00000232727.2,6,YWHAEP1,0.0031634841645414,ENSG00000232727.2,YWHAEP1,30979
ENSG00000103184.11,6,SEC14L5,0.00317817313342,ENSG00000103184.12,SEC14L5,2773
ENSG00000271013.1,6,LRRC37A9P,0.0032119414045295,ENSG00000271013.1,LRRC37A9P,50938
ENSG00000226191.3,6,CLK3P2,0.0032241667203981,ENSG00000226191.3,CLK3P2,26550
ENSG00000260468.1,6,LINC01290,0.0033016016223245,ENSG00000260468.1,LINC01290,45939
ENSG00000162745.10,6,OLFML2B,0.0033420046948653,ENSG00000162745.10,OLFML2B,10817
ENSG00000182575.7,6,NXPH3,0.003347903797729,ENSG00000182575.8,NXPH3,15275
ENSG00000087494.15,6,PTHLH,0.0033529467656186,ENSG00000087494.16,PTHLH,1748
ENSG00000173626.9,6,TRAPPC3L,0.0033722749781164,ENSG00000173626.10,TRAPPC3L,13551
ENSG00000085831.15,6,TTC39A,0.0033935618590258,ENSG00000085831.15,TTC39A,1672
ENSG00000188133.5,6,TMEM215,0.0033986342613602,ENSG00000188133.6,TMEM215,16632
ENSG00000153233.12,6,PTPRR,0.0034294082903865,ENSG00000153233.13,PTPRR,9635
ENSG00000162645.12,6,GBP2,0.0034567479410909,ENSG00000162645.13,GBP2,10787
ENSG00000082293.12,6,COL19A1,0.0034822775345828,ENSG00000082293.13,COL19A1,1565
ENSG00000143196.4,6,DPT,0.0034831575562704,ENSG00000143196.5,DPT,8337
ENSG00000238099.2,6,LINC01625,0.0035030973772943,ENSG00000238099.3,LINC01625,34660
ENSG00000134757.4,6,DSG3,0.0035129477484441,ENSG00000134757.5,DSG3,6950
ENSG00000178125.14,6,PPP1R42,0.0035641895986416,ENSG00000178125.14,PPP1R42,14428
ENSG00000120329.6,6,SLC25A2,0.0036031256360123,ENSG00000120329.7,SLC25A2,5040
ENSG00000234219.1,6,CDCA4P4,0.0036091977852021,ENSG00000234219.1,CDCA4P4,32016
ENSG00000235974.1,6,VN2R19P,0.0036127969169321,ENSG00000235974.1,VN2R19P,33194
ENSG00000136960.12,6,ENPP2,0.0036404385356125,ENSG00000136960.13,ENPP2,7389
ENSG00000199664.1,6,RNU6-1266P,0.0036624325778162,ENSG00000199664.1,RNU6-1266P,18237
ENSG00000187122.16,6,SLIT1,0.003671413833499,ENSG00000187122.17,SLIT1,16403
ENSG00000113088.5,6,GZMK,0.0036756608533644,ENSG00000113088.6,GZMK,4138
ENSG00000236539.3,6,HNRNPA1P54,0.0036829445904374,ENSG00000236539.3,HNRNPA1P54,33589
ENSG00000267938.1,6,EIF1P6,0.0037114074600002,ENSG00000267938.1,EIF1P6,49659
ENSG00000248729.1,6,MTCO1P30,0.0037153448619927,ENSG00000248729.1,MTCO1P30,37964
ENSG00000241568.3,6,RN7SL338P,0.0037373459064063,ENSG00000241568.3,RN7SL338P,36013
ENSG00000173610.12,6,UGT2A1,0.0037422902202583,ENSG00000173610.12,UGT2A1,13546
ENSG00000186529.15,6,CYP4F3,0.0037582774563149,ENSG00000186529.16,CYP4F3,16270
ENSG00000081248.10,6,CACNA1S,0.0037794325737149,ENSG00000081248.11,CACNA1S,1532
ENSG00000273540.3,6,AGBL1,0.0037809110715365,ENSG00000273540.4,AGBL1,52368
ENSG00000114638.7,6,UPK1B,0.0038332114743247,ENSG00000114638.8,UPK1B,4305
ENSG00000163825.3,6,RTP3,0.0038367913636917,ENSG00000163825.4,RTP3,11144
ENSG00000126778.8,6,SIX1,0.0038410978806602,ENSG00000126778.12,SIX1,5854
ENSG00000173227.13,6,SYT12,0.0038640138673029,ENSG00000173227.14,SYT12,13468
ENSG00000227379.2,6,PPIAP2,0.0039775622929221,ENSG00000227379.2,PPIAP2,27385
ENSG00000226912.1,6,ISCA2P1,0.0039819658983467,ENSG00000226912.1,ISCA2P1,27053
ENSG00000200714.1,6,Y_RNA,0.0040047305446469,ENSG00000200714.1,Y_RNA,18706
ENSG00000105011.8,6,ASF1B,0.0040484929255139,ENSG00000105011.9,ASF1B,3025
ENSG00000237731.1,6,RNGTTP1,0.004080885533944,ENSG00000237731.1,RNGTTP1,34403
ENSG00000212237.1,6,RNA5SP18,0.0041008672040346,ENSG00000212237.1,RNA5SP18,21833
ENSG00000206638.1,6,RNU6-672P,0.004119486503609,ENSG00000206638.1,RNU6-672P,20452
ENSG00000236607.3,6,EEF1DP8,0.0041491451320043,ENSG00000236607.3,EEF1DP8,33633
ENSG00000118160.13,6,SLC8A2,0.0041586796140832,ENSG00000118160.14,SLC8A2,4778
ENSG00000240235.3,6,RN7SL794P,0.004190674908268,ENSG00000240235.3,RN7SL794P,35471
ENSG00000226058.1,6,AC092570.1,0.0042238073721896,ENSG00000226058.1,AC092570.1,26460
ENSG00000237786.1,6,GFOD1-AS1,0.0042398552810984,ENSG00000237786.1,GFOD1-AS1,34443
ENSG00000146938.14,6,NLGN4X,0.0042626308228942,ENSG00000146938.16,NLGN4X,8901
ENSG00000268598.1,6,VN1R80P,0.0042732031720195,ENSG00000268598.1,VN1R80P,49856
ENSG00000239149.1,6,SNORA59A,0.004275348091449,ENSG00000239149.1,SNORA59A,35025
ENSG00000205420.10,6,KRT6A,0.0043105783789971,ENSG00000205420.11,KRT6A,20179
ENSG00000258524.1,6,NT5CP1,0.0043125490334183,ENSG00000258524.1,NT5CP1,44367
ENSG00000233401.1,6,PRKAR1AP1,0.0043556910522727,ENSG00000233401.1,PRKAR1AP1,31446
ENSG00000123612.15,6,ACVR1C,0.0043926354575196,ENSG00000123612.16,ACVR1C,5412
ENSG00000172209.5,6,GPR22,0.0044194341768198,ENSG00000172209.6,GPR22,13244
ENSG00000010282.14,6,HHATL,0.0044805396340941,ENSG00000010282.15,HHATL,254
ENSG00000280639.1,6,LINC02204,0.0044967973643097,ENSG00000280639.1,LINC02204,56336
ENSG00000226999.1,6,AC073325.2,0.0045752513655723,ENSG00000226999.1,AC073325.2,27120
ENSG00000250710.3,6,OR7E99P,0.0045775188587044,ENSG00000250710.3,OR7E99P,39240
ENSG00000228422.3,6,LINC00687,0.0046216930823062,ENSG00000228422.5,LINC00687,28075
ENSG00000239542.3,6,RN7SL399P,0.0046892158821282,ENSG00000239542.3,RN7SL399P,35187
ENSG00000260722.1,6,VN1R67P,0.0047437885353175,ENSG00000260722.1,VN1R67P,46120
ENSG00000109705.7,6,NKX3-2,0.0047765997452464,ENSG00000109705.8,NKX3-2,3694
ENSG00000188306.6,6,LRRIQ4,0.0047954734390096,ENSG00000188306.6,LRRIQ4,16670
ENSG00000174255.6,6,ZNF80,0.0048061007150984,ENSG00000174255.8,ZNF80,13659
ENSG00000142549.9,6,IGLON5,0.0048106542312525,ENSG00000142549.9,IGLON5,8248
ENSG00000167281.18,6,RBFOX3,0.0048203855997286,ENSG00000167281.19,RBFOX3,12059
ENSG00000226604.2,6,PAPPA-AS2,0.0048328119594229,ENSG00000226604.2,PAPPA-AS2,26842
ENSG00000226186.1,6,ELOCP21,0.0048587251323796,ENSG00000226186.1,ELOCP21,26548
ENSG00000122859.4,6,NEUROG3,0.0049059329743644,ENSG00000122859.5,NEUROG3,5314
ENSG00000222784.1,6,RN7SKP91,0.0049196808769053,ENSG00000222784.1,RN7SKP91,24428
ENSG00000115593.14,6,SMYD1,0.0049862944144736,ENSG00000115593.15,SMYD1,4455
ENSG00000164611.12,6,PTTG1,0.0049941646330475,ENSG00000164611.13,PTTG1,11389
ENSG00000128016.5,6,ZFP36,0.0050154914623127,ENSG00000128016.7,ZFP36,5979
ENSG00000196805.7,6,SPRR2B,0.0050157290494012,ENSG00000196805.7,SPRR2B,17222
ENSG00000105549.10,6,THEG,0.005070566360805,ENSG00000105549.11,THEG,3131
ENSG00000243478.9,6,AOX2P,0.0050866103825288,ENSG00000243478.9,AOX2P,36781
ENSG00000179796.11,6,LRRC3B,0.0050937702699064,ENSG00000179796.12,LRRC3B,14732
ENSG00000233304.6,6,LINC01346,0.0051052094784575,ENSG00000233304.7,LINC01346,31382
ENSG00000237711.1,6,MTCO3P11,0.0051211785323629,ENSG00000237711.1,MTCO3P11,34391
ENSG00000174912.7,6,METTL15P1,0.0051463197972003,ENSG00000174912.7,METTL15P1,13774
ENSG00000163092.19,6,XIRP2,0.0051892765092849,ENSG00000163092.21,XIRP2,10911
ENSG00000175514.2,6,GPR152,0.005200898620308,ENSG00000175514.2,GPR152,13897
ENSG00000197437.3,6,OR13G1,0.0052415234492028,ENSG00000197437.4,OR13G1,17416
ENSG00000189056.13,6,RELN,0.0052481334693049,ENSG00000189056.14,RELN,16868
ENSG00000240083.2,6,RPS3AP22,0.0052777032967292,ENSG00000240083.2,RPS3AP22,35409
ENSG00000169550.12,6,MUC15,0.0052788508197841,ENSG00000169550.14,MUC15,12615
ENSG00000243592.1,6,RPL17P22,0.0052942513583222,ENSG00000243592.1,RPL17P22,36831
ENSG00000247570.2,6,SDCBPP2,0.0053028746541126,ENSG00000247570.2,SDCBPP2,37529
ENSG00000170929.5,6,OR1M1,0.0053188481852225,ENSG00000170929.6,OR1M1,12936
ENSG00000101204.16,6,CHRNA4,0.0053662210045725,ENSG00000101204.18,CHRNA4,2470
ENSG00000231905.2,6,SETP10,0.0053729373198619,ENSG00000231905.2,SETP10,30424
ENSG00000171495.16,6,MROH2B,0.0053940583375886,ENSG00000171495.17,MROH2B,13073
ENSG00000166884.2,6,OR4D6,0.0054692846578881,ENSG00000166884.2,OR4D6,11960
ENSG00000173597.8,6,SULT1B1,0.0055162197243865,ENSG00000173597.9,SULT1B1,13543
ENSG00000185155.11,6,MIXL1,0.0055615649813985,ENSG00000185155.12,MIXL1,15905
ENSG00000264553.1,6,MIR4257,0.0055703223422805,ENSG00000264553.1,MIR4257,47852
ENSG00000236900.1,6,TIMM9P1,0.0056097554761872,ENSG00000236900.1,TIMM9P1,33833
ENSG00000010438.16,6,PRSS3,0.0056369848147179,ENSG00000010438.17,PRSS3,265
ENSG00000214336.4,6,FOXI3,0.0056507197078166,ENSG00000214336.5,FOXI3,22771
ENSG00000181649.5,6,PHLDA2,0.0056609437461088,ENSG00000181649.8,PHLDA2,15073
ENSG00000101203.16,6,COL20A1,0.0056727703244441,ENSG00000101203.16,COL20A1,2469
ENSG00000256019.1,6,TAS2R63P,0.0056770172572494,ENSG00000256019.1,TAS2R63P,43154
ENSG00000262655.3,6,SPON1,0.0057181989712084,ENSG00000262655.4,SPON1,47124
ENSG00000268997.1,6,DNAJC19P3,0.0057421679264806,ENSG00000268997.1,DNAJC19P3,49989
ENSG00000039537.13,6,C6,0.0057454778325819,ENSG00000039537.14,C6,560
ENSG00000262381.1,6,MTATP6P24,0.005769541715172,ENSG00000262381.1,MTATP6P24,47065
ENSG00000226057.6,6,PHF2P2,0.0058032158577937,ENSG00000226057.7,PHF2P2,26459
ENSG00000149651.3,6,SPINT4,0.005878543687968,ENSG00000149651.4,SPINT4,9246
ENSG00000261963.3,6,CCDC92B,0.0058979572829662,ENSG00000261963.3,CCDC92B,46959
ENSG00000225950.8,6,NTF4,0.0059848800441856,ENSG00000225950.8,NTF4,26383
ENSG00000243847.3,6,RN7SL610P,0.0060677111379818,ENSG00000243847.3,RN7SL610P,36938
ENSG00000241693.2,6,RN7SL704P,0.0060827516916599,ENSG00000241693.2,RN7SL704P,36065
ENSG00000257741.5,6,LINC01490,0.006150436475952,ENSG00000257741.6,LINC01490,43908
ENSG00000140284.10,6,SLC27A2,0.006174941359235,ENSG00000140284.11,SLC27A2,7935
ENSG00000243347.1,6,LINC02045,0.006181893071398,ENSG00000243347.2,LINC02045,36733
ENSG00000171885.13,6,AQP4,0.0062433857853259,ENSG00000171885.18,AQP4,13171
ENSG00000196917.5,6,HCAR1,0.0062751404630099,ENSG00000196917.6,HCAR1,17251
ENSG00000205025.8,6,OR5G5P,0.0063145258437072,ENSG00000205025.8,OR5G5P,20086
ENSG00000261820.1,6,DNM1P49,0.0063508940755609,ENSG00000261820.1,DNM1P49,46917
ENSG00000234283.1,6,LINC01731,0.006360224947378,ENSG00000234283.1,LINC01731,32060
ENSG00000165794.9,6,SLC39A2,0.0064471991572861,ENSG00000165794.10,SLC39A2,11679
ENSG00000159904.11,6,ZNF890P,0.0064795914091609,ENSG00000159904.11,ZNF890P,10398
ENSG00000251321.1,6,PCAT4,0.0065037243535055,ENSG00000251321.1,PCAT4,39637
ENSG00000254161.1,6,IGLVIV-65,0.0065515790647985,ENSG00000254161.1,IGLVIV-65,41757
